"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,48.948697,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,51.002554,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,53.810528,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,55.084485,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,60.160609,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,61.771182,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,63.615064,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,66.525434,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,68.520591,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,70.041587,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,71.600921,,
"DNK","Denmark","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,76.419473,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,8687.549874,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,9406.177032,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,10003.349621,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,10858.150942,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,11785.610029,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,12812.134067,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,14077.557428,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,15266.661573,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,16564.405876,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,18422.985133,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,20105.496334,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,22209.971382,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,24341.270156,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,25932.797485,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,27588.883903,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,28927.905671,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,30219.168126,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,30812.465812,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,32049.260862,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,33628.066685,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,35551.169685,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,37630.648046,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,39560.859727,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,41173.95693,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,43433.130289,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,45403.119925,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,47306.414897,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,49256.592002,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,50484.893532,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,51867.754973,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,55548.586338,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,56717.206456,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,59162.555815,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,60158.171687,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,64812.623713,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,66497.882409,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,71254.779041,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,73074.91277,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,76952.014223,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,78056.362769,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,85566.938787,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,88764.01486,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,90546.258493,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,94840.887499,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,96874.913421,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,98558.968582,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,101129.62628,,
"DNK","Denmark","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,107358.30263,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,3387.778441,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,3638.665156,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,4064.913103,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,4561.548393,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,5105.59401,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,5654.60169,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,5968.226739,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,6336.537424,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,6960.285387,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,8053.910131,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,9226.000335,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,10186.050583,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,11087.141747,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,11810.278018,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,12562.387501,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,13362.172127,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,13957.32518,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,14769.713084,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,16040.496836,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,17454.262972,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,18149.572016,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,17557.476714,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,17263.12971,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,17457.856288,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,18453.277322,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,19557.891597,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,20057.553682,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,21778.795303,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,23558.552071,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,24768.529997,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,26752.931803,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,27770.629414,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,28567.171807,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,28984.973566,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,31117.977602,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,31993.376203,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,34362.819171,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,37703.315125,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,39969.392254,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,37829.813314,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,38737.068595,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,40683.337416,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,40619.937015,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,41293.29362,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,41462.716741,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,42143.519095,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,43737.68484,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,46333.548528,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,3.681507,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,4.058006,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,4.556779,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,5.08952,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,5.723851,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,6.431803,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,6.879567,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,7.493646,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,8.309279,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,9.556727,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,10.781495,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,11.772162,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,12.84538,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,13.842094,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,14.790206,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,15.772301,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,16.778656,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,17.642758,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,18.945939,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,20.54461,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,21.965679,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,22.916461,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,24.301532,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,26.230485,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,27.916054,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,29.163794,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,29.601455,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,31.355308,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,33.568991,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,34.473174,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,36.829211,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,38.190305,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,39.176307,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,39.987154,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,42.758504,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,43.680054,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,46.367804,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,50.088839,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,52.383656,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,51.766368,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,53.414425,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,55.826592,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,55.911692,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,57.882364,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,58.767118,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,60.010251,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,62.246437,,
"FIN","Finland","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,65.495002,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,6851.283641,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,7418.034159,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,8261.440707,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,9150.956679,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,10262.865448,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,11467.905127,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,12252.508406,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,13286.233883,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,14773.89741,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,16772.056643,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,18727.456298,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,20507.106283,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,22196.816466,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,23697.664463,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,25187.721086,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,26860.228892,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,28238.478218,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,29798.618138,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,32132.311829,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,34761.480764,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,36484.993308,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,37605.912936,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,40000.321691,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,43227.839842,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,46536.061357,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,48645.207781,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,49345.626308,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,51955.744767,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,55321.697849,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,56880.736985,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,60252.589131,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,61791.91345,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,63034.678476,,
